work_date,work_week,store_id,Site Name,metric,quantity,city
8/1/2016,7/31/2016,7859,Store G,Product B Produced,26,Irvine
8/6/2016,7/31/2016,7859,Store G,Product B Produced,16,Irvine
8/5/2016,7/31/2016,7859,Store G,Hours Worked,90,Irvine
7/31/2016,7/31/2016,7859,Store G,Hours Worked,94,Irvine
8/6/2016,7/31/2016,7859,Store G,Hours Worked,113,Irvine
8/1/2016,7/31/2016,7859,Store G,Hours Worked,84,Irvine
9/10/2016,9/4/2016,2356,Store E,Hours Worked,96,San Diego
9/5/2016,9/4/2016,2356,Store E,Hours Worked,60,San Diego
9/6/2016,9/4/2016,2356,Store E,Product B Produced,43,San Diego
9/8/2016,9/4/2016,2356,Store E,Product B Produced,25,San Diego
9/9/2016,9/4/2016,2356,Store E,Product B Produced,13,San Diego
9/5/2016,9/4/2016,2356,Store E,Product B Produced,14,San Diego
9/10/2016,9/4/2016,2356,Store E,Product B Produced,42,San Diego
9/8/2016,9/4/2016,2356,Store E,Hours Worked,118,San Diego
9/9/2016,9/4/2016,2356,Store E,Hours Worked,102,San Diego
9/6/2016,9/4/2016,2356,Store E,Hours Worked,100,San Diego
9/10/2016,9/4/2016,2356,Store E,Product A Produced,27,San Diego
9/9/2016,9/4/2016,2356,Store E,Product A Produced,32,San Diego
9/6/2016,9/4/2016,2356,Store E,Product A Produced,52,San Diego
10/2/2016,10/2/2016,7859,Store G,Product A Produced,70,Irvine
10/3/2016,10/2/2016,7859,Store G,Hours Worked,142,Irvine
10/7/2016,10/2/2016,7859,Store G,Hours Worked,105,Irvine
10/4/2016,10/2/2016,7859,Store G,Hours Worked,149,Irvine
10/3/2016,10/2/2016,7859,Store G,Product B Produced,16,Irvine
10/3/2016,10/2/2016,7859,Store G,Product A Produced,28,Irvine
10/2/2016,10/2/2016,7859,Store G,Hours Worked,114,Irvine
10/7/2016,10/2/2016,7859,Store G,Product B Produced,13,Irvine
5/26/2016,5/22/2016,1232,Store A,Product B Produced,12,LA
5/26/2016,5/22/2016,1232,Store A,Hours Worked,84,LA
5/24/2016,5/22/2016,1232,Store A,Hours Worked,100,LA
5/27/2016,5/22/2016,1232,Store A,Hours Worked,133,LA
5/23/2016,5/22/2016,1232,Store A,Hours Worked,82,LA
6/14/2016,6/12/2016,6453,Store B,Hours Worked,118,San Diego
6/12/2016,6/12/2016,6453,Store B,Hours Worked,97,San Diego
6/15/2016,6/12/2016,6453,Store B,Hours Worked,98,San Diego
6/12/2016,6/12/2016,6453,Store B,Product B Produced,13,San Diego
6/13/2016,6/12/2016,6453,Store B,Product B Produced,16,San Diego
6/13/2016,6/12/2016,6453,Store B,Hours Worked,117,San Diego
6/12/2016,6/12/2016,6453,Store B,Product A Produced,51,San Diego
6/15/2016,6/12/2016,6453,Store B,Product A Produced,59,San Diego
6/13/2016,6/12/2016,6453,Store B,Product A Produced,37,San Diego
6/14/2016,6/12/2016,6453,Store B,Product B Produced,13,San Diego
6/14/2016,6/12/2016,6453,Store B,Product A Produced,25,San Diego
6/21/2016,6/19/2016,6453,Store B,Product B Produced,13,San Diego
6/25/2016,6/19/2016,6453,Store B,Product A Produced,91,San Diego
6/25/2016,6/19/2016,6453,Store B,Product B Produced,14,San Diego
6/22/2016,6/19/2016,6453,Store B,Hours Worked,116,San Diego
6/24/2016,6/19/2016,6453,Store B,Hours Worked,101,San Diego
6/21/2016,6/19/2016,6453,Store B,Hours Worked,93,San Diego
6/24/2016,6/19/2016,6453,Store B,Product B Produced,53,San Diego
6/25/2016,6/19/2016,6453,Store B,Hours Worked,122,San Diego
7/1/2016,6/26/2016,5678,Store D,Hours Worked,96,San Francisco
6/27/2016,6/26/2016,5678,Store D,Hours Worked,112,San Francisco
6/27/2016,6/26/2016,5678,Store D,Product A Produced,66,San Francisco
7/6/2016,7/3/2016,5678,Store D,Hours Worked,119,San Francisco
7/8/2016,7/3/2016,5678,Store D,Hours Worked,88,San Francisco
7/7/2016,7/3/2016,5678,Store D,Hours Worked,96,San Francisco
7/5/2016,7/3/2016,5678,Store D,Hours Worked,87,San Francisco
7/7/2016,7/3/2016,5678,Store D,Product B Produced,46,San Francisco
7/5/2016,7/3/2016,5678,Store D,Product B Produced,60,San Francisco
7/8/2016,7/3/2016,5678,Store D,Product A Produced,28,San Francisco
7/6/2016,7/3/2016,5678,Store D,Product A Produced,137,San Francisco
7/5/2016,7/3/2016,5678,Store D,Product A Produced,69,San Francisco
7/16/2016,7/10/2016,2356,Store E,Hours Worked,111,San Diego
7/11/2016,7/10/2016,2356,Store E,Product B Produced,18,San Diego
7/14/2016,7/10/2016,2356,Store E,Product B Produced,26,San Diego
7/12/2016,7/10/2016,2356,Store E,Product B Produced,15,San Diego
7/15/2016,7/10/2016,2356,Store E,Product B Produced,37,San Diego
7/12/2016,7/10/2016,2356,Store E,Hours Worked,117,San Diego
7/14/2016,7/10/2016,2356,Store E,Hours Worked,109,San Diego
7/15/2016,7/10/2016,2356,Store E,Hours Worked,90,San Diego
7/11/2016,7/10/2016,2356,Store E,Hours Worked,90,San Diego
7/15/2016,7/10/2016,2356,Store E,Product A Produced,37,San Diego
7/11/2016,7/10/2016,2356,Store E,Product A Produced,34,San Diego
7/12/2016,7/10/2016,2356,Store E,Product A Produced,109,San Diego
7/14/2016,7/10/2016,2356,Store E,Product A Produced,27,San Diego
7/16/2016,7/10/2016,2356,Store E,Product A Produced,63,San Diego
7/27/2016,7/24/2016,1290,Store F,Hours Worked,118,San Mateo
7/28/2016,7/24/2016,1290,Store F,Hours Worked,92,San Mateo
7/30/2016,7/24/2016,1290,Store F,Hours Worked,96,San Mateo
7/24/2016,7/24/2016,1290,Store F,Hours Worked,87,San Mateo
7/29/2016,7/24/2016,1290,Store F,Hours Worked,119,San Mateo
7/25/2016,7/24/2016,1290,Store F,Hours Worked,94,San Mateo
7/30/2016,7/24/2016,1290,Store F,Product B Produced,12,San Mateo
7/26/2016,7/24/2016,1290,Store F,Product A Produced,31,San Mateo
7/25/2016,7/24/2016,1290,Store F,Product A Produced,29,San Mateo
7/27/2016,7/24/2016,1290,Store F,Product A Produced,26,San Mateo
7/26/2016,7/24/2016,1290,Store F,Hours Worked,113,San Mateo
7/29/2016,7/24/2016,1290,Store F,Product B Produced,31,San Mateo
7/24/2016,7/24/2016,1290,Store F,Product A Produced,34,San Mateo
7/30/2016,7/24/2016,1290,Store F,Product A Produced,62,San Mateo
10/3/2016,10/2/2016,5678,Store D,Hours Worked,92,San Francisco
10/4/2016,10/2/2016,5678,Store D,Hours Worked,129,San Francisco
10/6/2016,10/2/2016,5678,Store D,Hours Worked,101,San Francisco
10/5/2016,10/2/2016,5678,Store D,Hours Worked,115,San Francisco
10/6/2016,10/2/2016,5678,Store D,Product B Produced,33,San Francisco
10/5/2016,10/2/2016,5678,Store D,Product B Produced,24,San Francisco
10/3/2016,10/2/2016,5678,Store D,Product A Produced,26,San Francisco
10/6/2016,10/2/2016,5678,Store D,Product A Produced,80,San Francisco
10/8/2016,10/2/2016,5678,Store D,Product B Produced,13,San Francisco
10/5/2016,10/2/2016,5678,Store D,Product A Produced,63,San Francisco
10/5/2016,10/2/2016,1290,Store F,Hours Worked,20,San Mateo
10/7/2016,10/2/2016,1290,Store F,Hours Worked,82,San Mateo
10/8/2016,10/2/2016,1290,Store F,Hours Worked,98,San Mateo
10/2/2016,10/2/2016,1290,Store F,Hours Worked,89,San Mateo
10/4/2016,10/2/2016,1290,Store F,Product B Produced,13,San Mateo
10/8/2016,10/2/2016,1290,Store F,Product B Produced,16,San Mateo
10/6/2016,10/2/2016,1290,Store F,Product B Produced,25,San Mateo
10/3/2016,10/2/2016,1290,Store F,Product B Produced,16,San Mateo
10/5/2016,10/2/2016,1290,Store F,Product A Produced,34,San Mateo
10/6/2016,10/2/2016,1290,Store F,Product A Produced,33,San Mateo
10/6/2016,10/2/2016,1290,Store F,Hours Worked,103,San Mateo
10/3/2016,10/2/2016,1290,Store F,Hours Worked,85,San Mateo
10/4/2016,10/2/2016,1290,Store F,Hours Worked,111,San Mateo
10/8/2016,10/2/2016,1290,Store F,Product A Produced,52,San Mateo
10/2/2016,10/2/2016,1290,Store F,Product A Produced,30,San Mateo
10/4/2016,10/2/2016,1290,Store F,Product A Produced,98,San Mateo
10/14/2016,10/9/2016,1290,Store F,Product B Produced,14,San Mateo
10/11/2016,10/9/2016,1290,Store F,Product B Produced,17,San Mateo
10/15/2016,10/9/2016,1290,Store F,Hours Worked,132,San Mateo
10/9/2016,10/9/2016,1290,Store F,Hours Worked,108,San Mateo
10/10/2016,10/9/2016,1290,Store F,Hours Worked,89,San Mateo
6/7/2016,6/5/2016,2356,Store E,Product B Produced,16,San Diego
6/5/2016,6/5/2016,2356,Store E,Product B Produced,53,San Diego
6/6/2016,6/5/2016,2356,Store E,Product B Produced,37,San Diego
6/11/2016,6/5/2016,2356,Store E,Product B Produced,28,San Diego
6/8/2016,6/5/2016,2356,Store E,Product B Produced,69,San Diego
6/7/2016,6/5/2016,2356,Store E,Hours Worked,108,San Diego
6/11/2016,6/5/2016,2356,Store E,Hours Worked,88,San Diego
6/23/2016,6/19/2016,1290,Store F,Product A Produced,27,San Mateo
6/25/2016,6/19/2016,1290,Store F,Product A Produced,25,San Mateo
6/24/2016,6/19/2016,1290,Store F,Product B Produced,13,San Mateo
6/24/2016,6/19/2016,1290,Store F,Product A Produced,61,San Mateo
6/24/2016,6/19/2016,1290,Store F,Hours Worked,108,San Mateo
6/21/2016,6/19/2016,1290,Store F,Hours Worked,113,San Mateo
6/23/2016,6/19/2016,1290,Store F,Hours Worked,82,San Mateo
6/25/2016,6/19/2016,1290,Store F,Hours Worked,125,San Mateo
7/9/2016,7/3/2016,7859,Store G,Product B Produced,17,Irvine
7/3/2016,7/3/2016,7859,Store G,Product A Produced,61,Irvine
7/8/2016,7/3/2016,7859,Store G,Product B Produced,17,Irvine
7/9/2016,7/3/2016,7859,Store G,Product A Produced,67,Irvine
7/7/2016,7/3/2016,7859,Store G,Product A Produced,34,Irvine
7/7/2016,7/3/2016,7859,Store G,Hours Worked,95,Irvine
7/9/2016,7/3/2016,7859,Store G,Hours Worked,87,Irvine
7/8/2016,7/3/2016,7859,Store G,Hours Worked,81,Irvine
7/3/2016,7/3/2016,7859,Store G,Hours Worked,87,Irvine
7/15/2016,7/10/2016,5678,Store D,Product A Produced,88,San Francisco
7/12/2016,7/10/2016,5678,Store D,Product B Produced,17,San Francisco
7/13/2016,7/10/2016,5678,Store D,Product B Produced,14,San Francisco
7/14/2016,7/10/2016,5678,Store D,Product B Produced,27,San Francisco
7/15/2016,7/10/2016,5678,Store D,Product B Produced,34,San Francisco
7/11/2016,7/10/2016,5678,Store D,Product B Produced,32,San Francisco
7/14/2016,7/10/2016,5678,Store D,Hours Worked,116,San Francisco
7/15/2016,7/10/2016,5678,Store D,Hours Worked,110,San Francisco
7/13/2016,7/10/2016,5678,Store D,Hours Worked,116,San Francisco
7/12/2016,7/10/2016,5678,Store D,Hours Worked,88,San Francisco
7/11/2016,7/10/2016,5678,Store D,Hours Worked,117,San Francisco
7/14/2016,7/10/2016,5678,Store D,Product A Produced,34,San Francisco
7/11/2016,7/10/2016,5678,Store D,Product A Produced,37,San Francisco
7/13/2016,7/10/2016,5678,Store D,Product A Produced,108,San Francisco
7/21/2016,7/17/2016,1232,Store A,Product B Produced,35,LA
7/22/2016,7/17/2016,1232,Store A,Product A Produced,36,LA
7/22/2016,7/17/2016,1232,Store A,Hours Worked,81,LA
7/21/2016,7/17/2016,1232,Store A,Hours Worked,113,LA
7/20/2016,7/17/2016,1232,Store A,Product B Produced,31,LA
7/19/2016,7/17/2016,1232,Store A,Product B Produced,42,LA
7/18/2016,7/17/2016,1232,Store A,Product B Produced,26,LA
7/22/2016,7/17/2016,1232,Store A,Product B Produced,15,LA
7/18/2016,7/17/2016,1232,Store A,Hours Worked,81,LA
7/19/2016,7/17/2016,1232,Store A,Hours Worked,105,LA
7/20/2016,7/17/2016,1232,Store A,Hours Worked,90,LA
9/16/2016,9/11/2016,2356,Store E,Hours Worked,116,San Diego
9/17/2016,9/11/2016,2356,Store E,Hours Worked,109,San Diego
9/12/2016,9/11/2016,2356,Store E,Hours Worked,113,San Diego
9/13/2016,9/11/2016,2356,Store E,Hours Worked,92,San Diego
9/15/2016,9/11/2016,2356,Store E,Hours Worked,104,San Diego
9/17/2016,9/11/2016,2356,Store E,Product B Produced,31,San Diego
9/14/2016,9/11/2016,2356,Store E,Product B Produced,14,San Diego
9/13/2016,9/11/2016,2356,Store E,Product B Produced,13,San Diego
9/13/2016,9/11/2016,2356,Store E,Product A Produced,180,San Diego
9/12/2016,9/11/2016,2356,Store E,Product B Produced,43,San Diego
9/15/2016,9/11/2016,2356,Store E,Product A Produced,35,San Diego
9/17/2016,9/11/2016,2356,Store E,Product A Produced,236,San Diego
9/16/2016,9/11/2016,2356,Store E,Product A Produced,76,San Diego
9/15/2016,9/11/2016,2356,Store E,Product B Produced,25,San Diego
9/30/2016,9/25/2016,1290,Store F,Hours Worked,90,San Mateo
9/26/2016,9/25/2016,1290,Store F,Hours Worked,102,San Mateo
9/25/2016,9/25/2016,1290,Store F,Hours Worked,84,San Mateo
9/30/2016,9/25/2016,1290,Store F,Product B Produced,28,San Mateo
10/1/2016,9/25/2016,1290,Store F,Hours Worked,106,San Mateo
9/29/2016,9/25/2016,1290,Store F,Hours Worked,86,San Mateo
9/27/2016,9/25/2016,1290,Store F,Hours Worked,90,San Mateo
10/1/2016,9/25/2016,1290,Store F,Product A Produced,71,San Mateo
9/30/2016,9/25/2016,1290,Store F,Product A Produced,111,San Mateo
10/1/2016,9/25/2016,1290,Store F,Product B Produced,16,San Mateo
9/27/2016,9/25/2016,1290,Store F,Product A Produced,100,San Mateo
9/29/2016,9/25/2016,1290,Store F,Product A Produced,89,San Mateo
10/7/2016,10/2/2016,6453,Store B,Hours Worked,135,San Diego
10/4/2016,10/2/2016,6453,Store B,Hours Worked,125,San Diego
10/5/2016,10/2/2016,6453,Store B,Hours Worked,111,San Diego
10/2/2016,10/2/2016,6453,Store B,Hours Worked,137,San Diego
10/4/2016,10/2/2016,6453,Store B,Product B Produced,42,San Diego
10/7/2016,10/2/2016,6453,Store B,Product B Produced,14,San Diego
10/5/2016,10/2/2016,6453,Store B,Product B Produced,39,San Diego
10/7/2016,10/2/2016,6453,Store B,Product A Produced,119,San Diego
10/2/2016,10/2/2016,6453,Store B,Product A Produced,29,San Diego
10/4/2016,10/2/2016,6453,Store B,Product A Produced,32,San Diego
10/17/2016,10/16/2016,5678,Store D,Hours Worked,93,San Francisco
10/18/2016,10/16/2016,5678,Store D,Product B Produced,17,San Francisco
10/17/2016,10/16/2016,5678,Store D,Product B Produced,25,San Francisco
10/19/2016,10/16/2016,5678,Store D,Product B Produced,31,San Francisco
10/21/2016,10/16/2016,5678,Store D,Hours Worked,93,San Francisco
10/20/2016,10/16/2016,5678,Store D,Hours Worked,107,San Francisco
10/18/2016,10/16/2016,5678,Store D,Hours Worked,93,San Francisco
10/19/2016,10/16/2016,5678,Store D,Hours Worked,95,San Francisco
10/21/2016,10/16/2016,5678,Store D,Product A Produced,63,San Francisco
10/19/2016,10/16/2016,5678,Store D,Product A Produced,97,San Francisco
10/28/2016,10/23/2016,1232,Store A,Product B Produced,15,LA
6/10/2016,6/5/2016,5678,Store D,Product B Produced,13,San Francisco
6/9/2016,6/5/2016,5678,Store D,Hours Worked,92,San Francisco
6/6/2016,6/5/2016,5678,Store D,Hours Worked,107,San Francisco
6/7/2016,6/5/2016,5678,Store D,Hours Worked,95,San Francisco
6/10/2016,6/5/2016,5678,Store D,Hours Worked,101,San Francisco
6/8/2016,6/5/2016,5678,Store D,Hours Worked,105,San Francisco
6/6/2016,6/5/2016,5678,Store D,Product A Produced,33,San Francisco
6/10/2016,6/5/2016,5678,Store D,Product A Produced,59,San Francisco
6/8/2016,6/5/2016,5678,Store D,Product A Produced,33,San Francisco
6/16/2016,6/12/2016,1232,Store A,Product B Produced,84,LA
6/14/2016,6/12/2016,1232,Store A,Product A Produced,36,LA
6/14/2016,6/12/2016,1232,Store A,Product B Produced,27,LA
6/17/2016,6/12/2016,1232,Store A,Product A Produced,86,LA
6/16/2016,6/12/2016,1232,Store A,Hours Worked,114,LA
6/17/2016,6/12/2016,1232,Store A,Hours Worked,100,LA
6/15/2016,6/12/2016,1232,Store A,Hours Worked,111,LA
6/14/2016,6/12/2016,1232,Store A,Hours Worked,100,LA
6/13/2016,6/12/2016,1232,Store A,Hours Worked,111,LA
6/17/2016,6/12/2016,1232,Store A,Product B Produced,36,LA
6/13/2016,6/12/2016,1232,Store A,Product B Produced,36,LA
6/20/2016,6/19/2016,2356,Store E,Product A Produced,58,San Diego
6/21/2016,6/19/2016,2356,Store E,Product A Produced,63,San Diego
6/21/2016,6/19/2016,2356,Store E,Product B Produced,16,San Diego
6/20/2016,6/19/2016,2356,Store E,Product B Produced,35,San Diego
6/20/2016,6/19/2016,2356,Store E,Hours Worked,74,San Diego
6/21/2016,6/19/2016,2356,Store E,Hours Worked,64,San Diego
6/22/2016,6/19/2016,2356,Store E,Product B Produced,12,San Diego
7/8/2016,7/3/2016,1290,Store F,Product B Produced,15,San Mateo
7/8/2016,7/3/2016,1290,Store F,Hours Worked,119,San Mateo
7/9/2016,7/3/2016,1290,Store F,Hours Worked,98,San Mateo
7/7/2016,7/3/2016,1290,Store F,Hours Worked,107,San Mateo
7/3/2016,7/3/2016,1290,Store F,Hours Worked,99,San Mateo
7/3/2016,7/3/2016,1290,Store F,Product A Produced,35,San Mateo
7/8/2016,7/3/2016,1290,Store F,Product A Produced,79,San Mateo
7/11/2016,7/10/2016,6453,Store B,Product A Produced,110,San Diego
7/10/2016,7/10/2016,6453,Store B,Product A Produced,98,San Diego
7/15/2016,7/10/2016,6453,Store B,Product A Produced,56,San Diego
7/11/2016,7/10/2016,6453,Store B,Hours Worked,114,San Diego
7/15/2016,7/10/2016,6453,Store B,Hours Worked,83,San Diego
7/10/2016,7/10/2016,6453,Store B,Product B Produced,16,San Diego
7/12/2016,7/10/2016,6453,Store B,Product B Produced,14,San Diego
7/10/2016,7/10/2016,6453,Store B,Hours Worked,106,San Diego
7/27/2016,7/24/2016,5678,Store D,Hours Worked,81,San Francisco
7/26/2016,7/24/2016,5678,Store D,Hours Worked,101,San Francisco
7/28/2016,7/24/2016,5678,Store D,Hours Worked,121,San Francisco
7/25/2016,7/24/2016,5678,Store D,Hours Worked,102,San Francisco
7/29/2016,7/24/2016,5678,Store D,Hours Worked,102,San Francisco
7/25/2016,7/24/2016,5678,Store D,Product B Produced,36,San Francisco
7/26/2016,7/24/2016,5678,Store D,Product B Produced,29,San Francisco
7/29/2016,7/24/2016,5678,Store D,Product B Produced,47,San Francisco
7/27/2016,7/24/2016,5678,Store D,Product A Produced,66,San Francisco
7/28/2016,7/24/2016,5678,Store D,Product B Produced,17,San Francisco
7/25/2016,7/24/2016,5678,Store D,Product A Produced,106,San Francisco
7/26/2016,7/24/2016,5678,Store D,Product A Produced,60,San Francisco
7/28/2016,7/24/2016,5678,Store D,Product A Produced,64,San Francisco
9/14/2016,9/11/2016,5678,Store D,Hours Worked,105,San Francisco
9/16/2016,9/11/2016,5678,Store D,Hours Worked,81,San Francisco
9/16/2016,9/11/2016,5678,Store D,Product B Produced,18,San Francisco
9/12/2016,9/11/2016,5678,Store D,Hours Worked,93,San Francisco
9/13/2016,9/11/2016,5678,Store D,Hours Worked,84,San Francisco
9/15/2016,9/11/2016,5678,Store D,Hours Worked,106,San Francisco
9/15/2016,9/11/2016,5678,Store D,Product A Produced,73,San Francisco
9/14/2016,9/11/2016,5678,Store D,Product A Produced,33,San Francisco
9/14/2016,9/11/2016,5678,Store D,Product B Produced,36,San Francisco
9/12/2016,9/11/2016,5678,Store D,Product A Produced,80,San Francisco
9/12/2016,9/11/2016,1290,Store F,Hours Worked,114,San Mateo
9/11/2016,9/11/2016,1290,Store F,Hours Worked,119,San Mateo
9/12/2016,9/11/2016,1290,Store F,Product B Produced,36,San Mateo
9/15/2016,9/11/2016,1290,Store F,Product B Produced,15,San Mateo
9/11/2016,9/11/2016,1290,Store F,Product B Produced,17,San Mateo
9/17/2016,9/11/2016,1290,Store F,Product B Produced,17,San Mateo
9/16/2016,9/11/2016,1290,Store F,Hours Worked,97,San Mateo
9/15/2016,9/11/2016,1290,Store F,Hours Worked,88,San Mateo
9/13/2016,9/11/2016,1290,Store F,Hours Worked,85,San Mateo
9/14/2016,9/11/2016,1290,Store F,Hours Worked,85,San Mateo
9/17/2016,9/11/2016,1290,Store F,Hours Worked,109,San Mateo
9/15/2016,9/11/2016,1290,Store F,Product A Produced,108,San Mateo
9/14/2016,9/11/2016,1290,Store F,Product B Produced,42,San Mateo
9/17/2016,9/11/2016,1290,Store F,Product A Produced,35,San Mateo
9/12/2016,9/11/2016,1290,Store F,Product A Produced,35,San Mateo
9/11/2016,9/11/2016,1290,Store F,Product A Produced,59,San Mateo
9/26/2016,9/25/2016,7859,Store G,Product A Produced,84,Irvine
9/26/2016,9/25/2016,7859,Store G,Hours Worked,126,Irvine
9/26/2016,9/25/2016,7859,Store G,Product B Produced,38,Irvine
9/29/2016,9/25/2016,7859,Store G,Product B Produced,15,Irvine
9/25/2016,9/25/2016,7859,Store G,Hours Worked,133,Irvine
9/29/2016,9/25/2016,7859,Store G,Hours Worked,109,Irvine
9/30/2016,9/25/2016,7859,Store G,Hours Worked,108,Irvine
11/1/2016,10/30/2016,1290,Store F,Product A Produced,37,San Mateo
10/31/2016,10/30/2016,1290,Store F,Product A Produced,54,San Mateo
11/3/2016,10/30/2016,1290,Store F,Product A Produced,29,San Mateo
11/4/2016,10/30/2016,1290,Store F,Product A Produced,30,San Mateo
11/1/2016,10/30/2016,1290,Store F,Product B Produced,12,San Mateo
11/5/2016,10/30/2016,1290,Store F,Hours Worked,114,San Mateo
11/4/2016,10/30/2016,1290,Store F,Hours Worked,118,San Mateo
11/3/2016,10/30/2016,1290,Store F,Hours Worked,95,San Mateo
4/22/2016,4/17/2016,5678,Store D,Hours Worked,111,San Francisco
4/23/2016,4/17/2016,5678,Store D,Product A Produced,36,San Francisco
4/21/2016,4/17/2016,5678,Store D,Product A Produced,109,San Francisco
4/20/2016,4/17/2016,5678,Store D,Product A Produced,30,San Francisco
4/18/2016,4/17/2016,5678,Store D,Product A Produced,96,San Francisco
4/22/2016,4/17/2016,5678,Store D,Product A Produced,146,San Francisco
5/20/2016,5/15/2016,1290,Store F,Hours Worked,80,San Mateo
5/21/2016,5/15/2016,1290,Store F,Hours Worked,106,San Mateo
5/15/2016,5/15/2016,1290,Store F,Hours Worked,80,San Mateo
5/19/2016,5/15/2016,1290,Store F,Hours Worked,109,San Mateo
5/17/2016,5/15/2016,1290,Store F,Hours Worked,116,San Mateo
5/16/2016,5/15/2016,1290,Store F,Hours Worked,104,San Mateo
5/16/2016,5/15/2016,1290,Store F,Product A Produced,64,San Mateo
5/15/2016,5/15/2016,1290,Store F,Product A Produced,34,San Mateo
5/16/2016,5/15/2016,1290,Store F,Product B Produced,14,San Mateo
5/21/2016,5/15/2016,1290,Store F,Product B Produced,15,San Mateo
5/15/2016,5/15/2016,1290,Store F,Product B Produced,16,San Mateo
5/19/2016,5/15/2016,1290,Store F,Product A Produced,37,San Mateo
5/21/2016,5/15/2016,1290,Store F,Product A Produced,26,San Mateo
5/20/2016,5/15/2016,1290,Store F,Product A Produced,29,San Mateo
6/19/2016,6/19/2016,7859,Store G,Product B Produced,16,Irvine
6/20/2016,6/19/2016,7859,Store G,Product A Produced,37,Irvine
6/25/2016,6/19/2016,7859,Store G,Hours Worked,80,Irvine
6/19/2016,6/19/2016,7859,Store G,Hours Worked,115,Irvine
6/20/2016,6/19/2016,7859,Store G,Hours Worked,81,Irvine
8/4/2016,7/31/2016,1232,Store A,Product B Produced,16,LA
8/5/2016,7/31/2016,1232,Store A,Product B Produced,49,LA
8/5/2016,7/31/2016,1232,Store A,Hours Worked,85,LA
8/4/2016,7/31/2016,1232,Store A,Hours Worked,108,LA
8/4/2016,7/31/2016,1232,Store A,Product A Produced,30,LA
8/5/2016,7/31/2016,1232,Store A,Product A Produced,30,LA
8/8/2016,8/7/2016,7859,Store G,Product B Produced,16,Irvine
8/13/2016,8/7/2016,7859,Store G,Hours Worked,111,Irvine
8/12/2016,8/7/2016,7859,Store G,Hours Worked,109,Irvine
8/7/2016,8/7/2016,7859,Store G,Hours Worked,94,Irvine
8/11/2016,8/7/2016,7859,Store G,Hours Worked,99,Irvine
8/8/2016,8/7/2016,7859,Store G,Hours Worked,104,Irvine
8/13/2016,8/7/2016,7859,Store G,Product A Produced,36,Irvine
8/8/2016,8/7/2016,7859,Store G,Product A Produced,26,Irvine
8/12/2016,8/7/2016,7859,Store G,Product A Produced,69,Irvine
8/28/2016,8/28/2016,6453,Store B,Product A Produced,26,San Diego
8/28/2016,8/28/2016,6453,Store B,Hours Worked,136,San Diego
8/30/2016,8/28/2016,6453,Store B,Product B Produced,12,San Diego
8/30/2016,8/28/2016,6453,Store B,Hours Worked,124,San Diego
9/3/2016,8/28/2016,2356,Store E,Product A Produced,107,San Diego
9/1/2016,8/28/2016,2356,Store E,Product A Produced,33,San Diego
9/2/2016,8/28/2016,2356,Store E,Product A Produced,30,San Diego
8/30/2016,8/28/2016,2356,Store E,Hours Worked,103,San Diego
9/3/2016,8/28/2016,2356,Store E,Hours Worked,82,San Diego
9/1/2016,8/28/2016,2356,Store E,Hours Worked,107,San Diego
9/2/2016,8/28/2016,2356,Store E,Hours Worked,111,San Diego
8/29/2016,8/28/2016,2356,Store E,Hours Worked,103,San Diego
9/3/2016,8/28/2016,2356,Store E,Product B Produced,16,San Diego
9/2/2016,8/28/2016,2356,Store E,Product B Produced,13,San Diego
8/29/2016,8/28/2016,2356,Store E,Product B Produced,17,San Diego
10/11/2016,10/9/2016,1232,Store A,Hours Worked,111,LA
10/14/2016,10/9/2016,1232,Store A,Hours Worked,97,LA
10/10/2016,10/9/2016,1232,Store A,Hours Worked,96,LA
10/13/2016,10/9/2016,1232,Store A,Hours Worked,93,LA
10/12/2016,10/9/2016,1232,Store A,Hours Worked,88,LA
10/14/2016,10/9/2016,1232,Store A,Product A Produced,35,LA
10/12/2016,10/9/2016,1232,Store A,Product B Produced,13,LA
10/11/2016,10/9/2016,1232,Store A,Product B Produced,25,LA
10/21/2016,10/16/2016,2356,Store E,Hours Worked,81,San Diego
10/17/2016,10/16/2016,2356,Store E,Hours Worked,99,San Diego
10/22/2016,10/16/2016,2356,Store E,Hours Worked,103,San Diego
10/20/2016,10/16/2016,2356,Store E,Hours Worked,104,San Diego
10/18/2016,10/16/2016,2356,Store E,Hours Worked,94,San Diego
10/21/2016,10/16/2016,2356,Store E,Product B Produced,14,San Diego
10/20/2016,10/16/2016,2356,Store E,Product B Produced,14,San Diego
10/17/2016,10/16/2016,2356,Store E,Product B Produced,34,San Diego
10/22/2016,10/16/2016,2356,Store E,Product B Produced,31,San Diego
10/18/2016,10/16/2016,2356,Store E,Product A Produced,56,San Diego
10/22/2016,10/16/2016,2356,Store E,Product A Produced,84,San Diego
10/21/2016,10/16/2016,2356,Store E,Product A Produced,72,San Diego
10/19/2016,10/16/2016,2356,Store E,Product B Produced,29,San Diego
10/17/2016,10/16/2016,2356,Store E,Product A Produced,35,San Diego
10/18/2016,10/16/2016,2356,Store E,Product B Produced,42,San Diego
10/20/2016,10/16/2016,2356,Store E,Product A Produced,181,San Diego
11/11/2016,11/6/2016,6453,Store B,Hours Worked,143,San Diego
11/6/2016,11/6/2016,6453,Store B,Hours Worked,134,San Diego
11/6/2016,11/6/2016,6453,Store B,Product B Produced,17,San Diego
